NOMBRE_SITIO,DBO_TOT,DQO_TOT,COLI_FEC,E_COLI,OD_%,SST,group
AGUAS ABAJO FRENTE A LA CORTINA PRESA LA ANGOSTURA,3.6,51.3,230,230,25.1,20,2
AGUAS ABAJO FRENTE A LA CORTINA PRESA LA ANGOSTURA,10.14,48.4,40,40,62.4,20,2
AGUAS ABAJO FRENTE A LA CORTINA PRESA LA ANGOSTURA,4.14,17.91,110,110,27.4,24,2
AGUAS ABAJO FRENTE A LA CORTINA PRESA LA ANGOSTURA,6.12,18.72,30,30,61.5,24,2
AGUAS ABAJO FRENTE A LA CORTINA PRESA LA ANGOSTURA,3.3,32.64,930,930,30.9,28,2
AGUAS ABAJO FRENTE A LA CORTINA PRESA LA ANGOSTURA,5.04,42.46,2400,2400,34.5,28,2
AGUAS ABAJO FRENTE A LA CORTINA PRESA LA ANGOSTURA,30.48,41.48,70,70,64.5,28,2
AGUAS ABAJO FRENTE A LA CORTINA PRESA LA ANGOSTURA,2.34,19.46,1200,1200,56.8,40,2
AGUAS ABAJO PLANTA DE TRATAMIENTO CIAPACOV,9.02,65.45,993,876,98.03,12,2
AGUAS ABAJO PLANTA DE TRATAMIENTO CIAPACOV,8.36,16.968,1309,327,88.4,15.5,2
AGUAS ABAJO PLANTA DE TRATAMIENTO CIAPACOV,4.29,47.3116,24196,6131,99.21,26,0
AGUAS ABAJO PLANTA DE TRATAMIENTO CIAPACOV,13.2,33.29,8664,689,92.1,43,2
AGUAS ABAJO PLANTA DE TRATAMIENTO CIAPACOV,8.13,54.94,24196,1454,82.6,48.5,0
AGUAS ABAJO PLANTA DE TRATAMIENTO CIAPACOV,4.94,39.36,19863,6131,84.3,51,0
AGUAS ABAJO PLANTA DE TRATAMIENTO CIAPACOV,5.1,70.53,24196,9208,102.6,103.3,0
AGUAS ABAJO RIO STO. DOMINGO(FTE. TOMA AGUA POTABLE),3.18,33.12,200,200,84.2,12,2
AGUAS ABAJO RIO STO. DOMINGO(FTE. TOMA AGUA POTABLE),19.05,21.78,90,90,60.3,16,2
AGUAS ABAJO RIO STO. DOMINGO(FTE. TOMA AGUA POTABLE),2.46,14.4,2100,2100,60.3,16,2
AGUAS ABAJO RIO STO. DOMINGO(FTE. TOMA AGUA POTABLE),3.06,12.09,2100,2100,62.5,16,2
AGUAS ABAJO RIO STO. DOMINGO(FTE. TOMA AGUA POTABLE),20.37,67.9,2400,2400,83,20,2
AGUAS ABAJO RIO STO. DOMINGO(FTE. TOMA AGUA POTABLE),6.3,38.88,40,40,87.2,20,2
AGUAS ABAJO RIO STO. DOMINGO(FTE. TOMA AGUA POTABLE),7.62,32.21,30,30,85.6,24,2
AGUAS ABAJO RIO STO. DOMINGO(FTE. TOMA AGUA POTABLE),8.6,20.5,1200,1200,118.4,24,2
AGUAS ABAJO RIO STO. DOMINGO(FTE. TOMA AGUA POTABLE),2.9,15.36,1500,930,69.9,32,2
AGUAS ABAJO RIO STO. DOMINGO(FTE. TOMA AGUA POTABLE),5.8,35.82,4600,4600,95.5,40,2
AGUAS ABAJO RIO STO. DOMINGO(FTE. TOMA AGUA POTABLE),8.1,22.26,70,70,101.6,40,2
AGUAS ABAJO RIO STO. DOMINGO(FTE. TOMA AGUA POTABLE),5.04,36,2400,2400,66.9,44,2
AGUAS ABAJO RIO STO. DOMINGO(FTE. TOMA AGUA POTABLE),9.12,60.96,70,70,54.2,48,2
AGUAS ABAJO RIO STO. DOMINGO(FTE. TOMA AGUA POTABLE),5.22,57.6,90,90,75.6,48,2
AGUAS ABAJO RIO STO. DOMINGO(FTE. TOMA AGUA POTABLE),5.16,20.01,2100,2100,90.5,66,2
AGUAS ABAJO RIO STO. DOMINGO(FTE. TOMA AGUA POTABLE),7.32,15.97,240,240,71.64,166,2
AGUAS ABAJO RIO STO. DOMINGO(FTE. TOMA AGUA POTABLE),3.18,43.61,28,28,77.42,208,2
AGUAS ABAJO RIO STO. DOMINGO(FTE. TOMA AGUA POTABLE),2.4,74.54,2400,2400,69.7,268,2
AGUAS ARRIBA 100M ANTES DE LA DESCARGA DEL RIO SABINAL,6.06,31.2,70,70,71.2,12,2
AGUAS ARRIBA 100M ANTES DE LA DESCARGA DEL RIO SABINAL,7.5,30.24,430,430,83.4,12,2
AGUAS ARRIBA 100M ANTES DE LA DESCARGA DEL RIO SABINAL,15.96,35.57,11000,11000,40.7,16,2
AGUAS ARRIBA 100M ANTES DE LA DESCARGA DEL RIO SABINAL,7.5,58.56,930,930,72,16,2
AGUAS ARRIBA 100M ANTES DE LA DESCARGA DEL RIO SABINAL,11.4,12.1,70,70,90.2,16,2
AGUAS ARRIBA 100M ANTES DE LA DESCARGA DEL RIO SABINAL,7.5,21.3,150,150,53.5,24,2
AGUAS ARRIBA 100M ANTES DE LA DESCARGA DEL RIO SABINAL,3.27,19.84,40,40,51,38,2
AGUAS ARRIBA 100M ANTES DE LA DESCARGA DEL RIO SABINAL,3.87,36.96,460,460,46.1,76,2
AGUAS ARRIBA 100M ANTES DE LA DESCARGA DEL RIO SABINAL,8.22,12.58,90,90,64.5,92,2
AGUAS ARRIBA 100M ANTES DE LA DESCARGA DEL RIO SABINAL,2.7,13.44,210,150,61.4,96,2
AGUAS ARRIBA 100M ANTES DE LA DESCARGA DEL RIO SABINAL,15.96,24.89,2400,2400,77.3,116,2
AGUAS ARRIBA 100M ANTES DE LA DESCARGA DEL RIO SABINAL,3.9,41.66,280,280,48.1,144,2
AGUAS ARRIBA 100M ANTES DE LA DESCARGA DEL RIO SABINAL,2.85,24.96,11000,4600,47.6,168,2
AGUAS ARRIBA DE CONFLUENCIA CON RIO BRAVO,7,16,43,43,114.9,33,2
AGUAS ARRIBA DE CONFLUENCIA CON RIO BRAVO,2.93,13.33,230,230,99.6,37,2
AGUAS ARRIBA DE CONFLUENCIA CON RIO BRAVO,2.4,18,2400,2400,100.2,37,2
AGUAS ARRIBA DE CONFLUENCIA CON RIO BRAVO,8,12,43,43,147.6,54,2
AGUAS ARRIBA DE CONFLUENCIA CON RIO BRAVO,2.5,14,4600,430,99.3,69,2
AGUAS ARRIBA DE CONFLUENCIA CON RIO BRAVO,26.82,60.9,200,90,93.6,78.5,2
AGUAS ARRIBA DE CONFLUENCIA CON RIO BRAVO,4.51,20.5,2100,2100,115.7,125.67,2
AGUAS ARRIBA DE LA DESCARGA DE SALAMANCA (DESP.R.LAJA),42,113,23,23,22,10,2
AGUAS ARRIBA DE LA DESCARGA DE SALAMANCA (DESP.R.LAJA),23,68,11000,11000,21.7,16,2
AGUAS ARRIBA DE LA DESCARGA DE SALAMANCA (DESP.R.LAJA),19,33,1500,1500,35.4,16,2
AGUAS ARRIBA DE LA DESCARGA DE SALAMANCA (DESP.R.LAJA),19,44,1500,1500,15.9,23,2
AGUAS ARRIBA DE LA DESCARGA DE SALAMANCA (DESP.R.LAJA),25,71,2100,1500,45.98,30,2
AGUAS ARRIBA DE LA DESCARGA DE SALAMANCA (DESP.R.LAJA),9,134,11000,11000,44.9,32,2
AGUAS ARRIBA DE LA DESCARGA DE SALAMANCA (DESP.R.LAJA),17,116,11000,750,70.3,34,2
AGUAS ARRIBA DE LA DESCARGA DE SALAMANCA (DESP.R.LAJA),19,50,150,70,44.2,36,2
AGUAS ARRIBA DE LA DESCARGA DE SALAMANCA (DESP.R.LAJA),11,52.01,230,90,76.1,43,2
AGUAS ARRIBA DE LA DESCARGA DE SALAMANCA (DESP.R.LAJA),6,48,930,40,39.8,48,2
AGUAS ARRIBA DE LA DESCARGA DE SALAMANCA (DESP.R.LAJA),13,64,11000,11000,23.32,80,2
AGUAS ARRIBA DE LA DESCARGA DE SALAMANCA (DESP.R.LAJA),7,62,2400,2400,53,190,2
AGUAS ARRIBA DE LA DESCARGA DEL RASTRO,3.22,25.71,430,150,53.6,163.41,2
AGUAS ARRIBA DE LA DESCARGA DEL RASTRO,5,43.93,390,230,54.8,197,2
AGUAS ARRIBA DE LA DESCARGA DEL RASTRO,16,106.48,2100,280,51.6,2123.53,2
AGUAS ARRIBA DE LA POBLACION DE LAGOS,93.99,114.19,11199,7701,30.6,10,2
AGUAS ARRIBA DE LA POBLACION DE LAGOS,12.5,35.14,15531,4106,138.2,66.4,0
AGUAS ARRIBA DE LA POBLACION DE LAGOS,145,354.52,920800,866400,22.5,74,0
AGUAS ARRIBA DE LA POBLACION DE LAGOS,22.99,91.14,111990,48840,39.6,94,0
AGUAS ARRIBA DE LA POBLACION DE LAGOS,9.01,225.23,43520,41060,25.2,112.2,0
AGUAS ARRIBA DE LA POBLACION DE LAGOS,8.5,84.58,173290,120330,41.6,128.8,0
AGUAS ARRIBA DE LA POBLACION DE LAGOS,25.13,123,81640,77010,48.4,256.67,0
AGUAS ARRIBA DE LA POBLACION DE LAGOS,32.5,71.41,15531,12033,103.4,260,0
AGUAS ARRIBA DE LA PRESA GUADALUPE,13.8,57.38,2100,2100,56.45,16,2
AGUAS ARRIBA DE LA PRESA GUADALUPE,13.6,47.04,11000,11000,32.92,32,2
AGUAS ARRIBA DE LA PRESA GUADALUPE,32.11,42.24,4600,4600,44.5,84,2
AGUAS ARRIBA DE LA PRESA GUADALUPE,19.67,89.69,11000,11000,56.6,240,2
AGUAS ARRIBA DE LAS DESCARGAS DE CERVECERIA E  HYLSA,2.8,26,2400,930,94.6,14,2
AGUAS ARRIBA DE LAS DESCARGAS DE CERVECERIA E  HYLSA,10.3,31,2100,750,108.8,16,2
AGUAS ARRIBA DE LAS DESCARGAS DE CERVECERIA E  HYLSA,11.62,44.99,930,930,99.8,28.3,2
AGUAS ARRIBA DE LAS DESCARGAS DE CERVECERIA E  HYLSA,4.1,34,930,430,97.2,29,2
AGUAS ARRIBA DE LAS DESCARGAS DE CERVECERIA E  HYLSA,5.57,22.13,1500,930,99.2,31,2
AGUAS ARRIBA DE LAS DESCARGAS DE CERVECERIA E  HYLSA,12.22,39.48,11000,4600,83.3,34.5,2
AGUAS ARRIBA DE LAS DESCARGAS DE CERVECERIA E  HYLSA,8.3,75,4600,4600,99.2,35,2
AGUAS ARRIBA DE SU CONFL. CON EL RIO LERMA,87,260,280,280,33.5,16,2
AGUAS ARRIBA DE SU CONFL. CON EL RIO LERMA,125,315,2400,2400,31,72,2
AGUAS ARRIBA DEL EMBALSE JERICO,4.2,19.84,70,70,65.4,12,2
AGUAS ARRIBA DEL EMBALSE JERICO,3.9,37.44,230,230,66.6,12,2
AGUAS ARRIBA DEL EMBALSE JERICO,2.67,52.15,70,70,86.11,15,2
AGUAS ARRIBA DEL EMBALSE JERICO,4.26,20.12,140,140,65.6,16,2
AGUAS ARRIBA DEL EMBALSE JERICO,2.3,38.88,1500,930,66.7,18,2
AGUAS ARRIBA DEL EMBALSE JERICO,7.56,25.17,930,930,28.8,20,2
AGUAS ARRIBA DEL EMBALSE JERICO,4.44,32.1,430,430,57.2,20,2
AGUAS ARRIBA DEL EMBALSE JERICO,2.79,26.14,2100,2100,69.6,22,2
AGUAS ARRIBA DEL POBLADO NUEVA ROSITA,2.6,17,930,930,124.6,19,2
AGUAS ARRIBA DEL POBLADO PEÑA COLORADA,12.6,19.3,6867,700,98.5,52.9,2
AGUAS ARRIBA DEL RASTRO TIF,3.89,16.68,430,430,99.3,20.33,2
AGUAS ARRIBA DEL RASTRO TIF,4.81,16,750,90,99.7,27,2
AGUAS ARRIBA DEL RASTRO TIF,7.68,22.73,230,230,113.2,43,2
AGUAS ARRIBA DEL RASTRO TIF,8.08,27.19,230,150,98.1,44,2
AGUAS ARRIBA DEL RASTRO TIF,4.86,18.97,150,150,102.1,49,2
AGUAS ARRIBA DEL RASTRO TIF,5.61,13.43,230,230,99.2,50,2
AGUAS ARRIBA DEL RASTRO TIF,4.4,12,750,390,111.3,56,2
AGUAS ARRIBA DEL RASTRO TIF,8.5,29,930,930,93.7,60,2
AGUAS ARRIBA DEL RASTRO TIF,3.93,13.12,430,430,90.1,74,2
AGUAS ARRIBA DEL RASTRO TIF,10,22,43,7,100.6,82,2
AGUAS ARRIBA DEL RASTRO TIF,4.9,19,4600,4600,105.2,82,2
AGUAS ARRIBA DEL RASTRO TIF,8.15,20.79,430,430,98.9,91,2
AGUAS ARRIBA DEL RASTRO TIF,13,24,43,43,101.5,98,2
AGUAS ARRIBA DEL RASTRO TIF,3.5,33,2400,2400,113.7,150,2
AGUAS ARRIBA DEL RASTRO TIF,8.4,47.49,11000,2100,98.8,194,2
AGUAS ARRIBA DEL RASTRO TIF,6.09,16.11,11000,2400,100.1,471.43,2
AGUAS ARRIBA DEL RASTRO TIF,4.7,22,24000,24000,99.6,546,0
AGUAS ARRIBA DEL RASTRO TIF,4.69,11.42,4600,4600,101.2,916,2
AGUAS ARRIBA DEL RASTRO TIF,13,106,2400,2400,91.2,1900,2
AGUAS ARRIBA RIO LAJA,6,70,90,90,24.8,14,2
AGUAS ARRIBA RIO LAJA,10,44,430,150,15.1,16,2
AGUAS ARRIBA RIO LAJA,2,26,230,230,43.9,18,2
AGUAS ARRIBA RIO LAJA,26,59,4600,4600,16.6,21,2
AGUAS ARRIBA RIO LAJA,18,48,930,430,73.1,30,2
AGUAS ARRIBA RIO LAJA,14,26,11000,1500,49.9,34,2
AGUAS ARRIBA RIO LAJA,25,55,930,930,30.2,36,2
AGUAS ARRIBA RIO LAJA,22,43,11000,11000,35.5,38,2
AGUAS ARRIBA RIO LAJA,27,57,930,930,34.1,50,2
AGUAS ARRIBA RIO LAJA,17,58,1500,1500,56,50,2
AGUAS ARRIBA RIO LAJA,29,267,70,70,96.4,57,2
AGUAS ARRIBA RIO LAJA,13,59,4600,930,20.1,60,2
AGUAS ARRIBA RIO LAJA,22,144,2100,230,18.4,70,2
AGUAS ARRIBA RIO LAJA,23,38,2400,90,61.1,96,2
AGUAS ARRIBA RIO LAJA,27,97,9080,1500,50.4,98,2
AGUAS ARRIBA RIO LAJA,21,42,4600,4600,55.4,112,2
AGUAS ARRIBA RIO LAJA,22,146,750,400,25.3,175,2
AGUAS ARRIBA RIO LAJA,24,103,2400,2400,41.3,188,2
AGUAS ARRIBADE CONFL.CON EL RIO LERMA,19.1,74.88,11199,3654,29.1,22,2
AGUAS ARRIBADE CONFL.CON EL RIO LERMA,12.4,29.04,7270,201,63.8,22,2
AGUAS ARRIBADESC.P.PRODUC.DE MOSCAS PARA ERRAD. GUSANO,2.9,35.42,280,280,66.8,12,2
AGUAS ARRIBADESC.P.PRODUC.DE MOSCAS PARA ERRAD. GUSANO,14.28,30.98,930,930,70.6,12,2
AGUAS ARRIBADESC.P.PRODUC.DE MOSCAS PARA ERRAD. GUSANO,13.5,33.98,750,750,88.1,12,2
AGUAS ARRIBADESC.P.PRODUC.DE MOSCAS PARA ERRAD. GUSANO,21.58,28.82,4600,4600,54.6,20,2
AGUAS ARRIBADESC.P.PRODUC.DE MOSCAS PARA ERRAD. GUSANO,10.2,15.36,11000,11000,63.2,20,2
AGUAS ARRIBADESC.P.PRODUC.DE MOSCAS PARA ERRAD. GUSANO,3.24,12.69,4600,4600,71.2,20,2
AGUAS ARRIBADESC.P.PRODUC.DE MOSCAS PARA ERRAD. GUSANO,3.06,15.53,11000,11000,70.31,24,2
AGUAS ARRIBADESC.P.PRODUC.DE MOSCAS PARA ERRAD. GUSANO,5.58,29.04,230,230,84.1,24,2
AGUAS ARRIBADESC.P.PRODUC.DE MOSCAS PARA ERRAD. GUSANO,3.48,29.76,150,150,55.1,28,2
AGUAS ARRIBADESC.P.PRODUC.DE MOSCAS PARA ERRAD. GUSANO,13.02,33.88,2400,2400,57,44,2
AGUAS ARRIBADESC.P.PRODUC.DE MOSCAS PARA ERRAD. GUSANO,10.5,28.8,90,90,64.2,60,2
AGUAS ARRIBADESC.P.PRODUC.DE MOSCAS PARA ERRAD. GUSANO,3.15,25.79,2100,2100,73.8,64,2
AGUAS ARRIBADESC.P.PRODUC.DE MOSCAS PARA ERRAD. GUSANO,2.9,35.05,4600,4600,60.1,80,2
AGUAS ARRIBADESC.P.PRODUC.DE MOSCAS PARA ERRAD. GUSANO,11.28,22.82,2400,2400,52,86,2
AGUAS ARRIBADESC.P.PRODUC.DE MOSCAS PARA ERRAD. GUSANO,3.66,17.18,1100,1100,55.62,132,2
AGUAS ARRIBADESC.P.PRODUC.DE MOSCAS PARA ERRAD. GUSANO,2.9,19.95,4600,2400,71.6,280,2
AGUAS ARRIBADESC.P.PRODUC.DE MOSCAS PARA ERRAD. GUSANO,7.14,35.33,930,930,57.7,680,2
AGUAS ARRIBADESC.P.PRODUC.DE MOSCAS PARA ERRAD. GUSANO,18,53.72,1500,1500,62,796,2
AGUAS ARRIBARIO STO.DOM.T.DE AGUA (1KM ANTES C.JULIAN G),6.6,38.24,210,210,45.1,12,2
AGUAS ARRIBARIO STO.DOM.T.DE AGUA (1KM ANTES C.JULIAN G),3.21,26.88,40,40,65.7,12,2
AGUAS ARRIBARIO STO.DOM.T.DE AGUA (1KM ANTES C.JULIAN G),2.82,13.44,2400,2400,68.4,12,2
AGUAS ARRIBARIO STO.DOM.T.DE AGUA (1KM ANTES C.JULIAN G),3.3,36.19,150,150,66.2,14,2
AGUAS ARRIBARIO STO.DOM.T.DE AGUA (1KM ANTES C.JULIAN G),6.06,14.52,4600,4600,60.6,16,2
AGUAS ARRIBARIO STO.DOM.T.DE AGUA (1KM ANTES C.JULIAN G),3.6,21.75,4600,4600,76.98,16,2
AGUAS ARRIBARIO STO.DOM.T.DE AGUA (1KM ANTES C.JULIAN G),6.6,20.33,930,930,34.5,20,2
AGUAS ARRIBARIO STO.DOM.T.DE AGUA (1KM ANTES C.JULIAN G),7.13,10.65,1200,1200,62.6,20,2
AGUAS ARRIBARIO STO.DOM.T.DE AGUA (1KM ANTES C.JULIAN G),13.02,27.85,1200,1200,62.6,28,2
AGUAS ARRIBARIO STO.DOM.T.DE AGUA (1KM ANTES C.JULIAN G),7.05,29.04,11000,4600,98,28,2
AGUAS ARRIBARIO STO.DOM.T.DE AGUA (1KM ANTES C.JULIAN G),3,16.32,750,750,80.5,30,2
AGUAS ARRIBARIO STO.DOM.T.DE AGUA (1KM ANTES C.JULIAN G),6.24,24.07,4600,4600,71,32,2
AGUAS ARRIBARIO STO.DOM.T.DE AGUA (1KM ANTES C.JULIAN G),10.2,29.23,11000,11000,78.9,72,2
AGUAS ARRIBARIO STO.DOM.T.DE AGUA (1KM ANTES C.JULIAN G),10.2,17.64,640,640,97.7,72,2
AGUAS ARRIBARIO STO.DOM.T.DE AGUA (1KM ANTES C.JULIAN G),4.14,23.04,11000,11000,66.4,104,2
AGUAS ARRIBARIO STO.DOM.T.DE AGUA (1KM ANTES C.JULIAN G),3.18,54.4,28,28,87.66,304,2
AGUAS DEBAJO DE LA DESCARGA DE LA CD. EL ROSARIO,100.72,124.15,21430,2500,92.1,54,0
AGUAS DEBAJO DE LA DESCARGA DE LA CD. EL ROSARIO,12.41,37.5,24196,19863,105.8,272.5,0
AGUAS DEBAJO DE LA DESCARGA DE LA CD. EL ROSARIO,8.7,16.72,104620,12670,88.7,311.43,0
AGUAS DEBAJO DE LA DESCARGA DE LA CD. EL ROSARIO,22.6,30.86,8664,3076,103.1,446.7,2
AGUAS DEBAJO DE LA DESCARGA DE LA CD. EL ROSARIO,54,75.5,20140,4880,96.5,825,0
AGUAS DEBAJO DE LA DESCARGA DE LA PTAR.,86.67,877.88,4600,4600,18.5,62.74,2
AGUSTIN MELGAR,8.34,15.12,2098,10,100.1,47.33,2
AGUSTIN MELGAR,4.99,17.9124,41,30,118.5,54,2
AGUSTIN MELGAR,11.2,30,776,20,94.7,56.7,2
AGUSTIN MELGAR,3.32,41,1956,789,82.4,250,2
AGUSTIN MELGAR,6.3,66.36,3130,1310,89.5,308,2
AGUSTIN MELGAR,22.7,69.83,1174,443,91.2,805,2
AGUSTIN MELGAR,15.51,156.56,30760,12360,87.2,1540,0
AHUACATITLAN,6.36,44.64,210,210,74.7,10,2
AHUACATITLAN,5.4,22.08,40,40,86.94,12,2
AHUACATITLAN,24.8,40.08,2400,2400,48.5,14,2
AHUACATITLAN,6.18,28.8,2100,2100,99.9,16,2
AHUACATITLAN,10.56,14.15,230,230,102.7,16,2
AHUACATITLAN,3.5,14.59,230,230,70.8,18,2
AHUACATITLAN,4.95,18.09,1200,1200,72.13,20,2
AHUACATITLAN,8.28,12.48,4600,4600,15.6,24,2
AHUACATITLAN,12.54,40.72,280,280,64.3,28,2
AHUACATITLAN,10.8,26.88,140,140,100.6,32,2
AHUACATITLAN,5.52,17.11,2100,2100,43.6,36,2
AHUACATITLAN,7.58,22.4,2100,2100,15.7,44,2
AHUACATITLAN,2.1,48.11,150,150,63.43,44,2
AHUACATITLAN,12.72,19.52,1500,1500,33.8,52,2
AHUACATITLAN,11.58,110.21,4600,4600,48.7,76,2
AHUACATITLAN,6.72,163.07,4600,4600,110.3,140,2
AHUACATLAN 2,25.8,65.12,14136,9208,66.9,11,0
ALAMO (CIUDAD),32.7,58.35,280,230,14,10,2
ALAMO (CIUDAD),5.62,45.1,1789,833,82.5,11,2
ALAMO (CIUDAD),12.61,19.29,15531,7701,92.4,40,0
ALAMO (CIUDAD),4.1,17,4600,1421,97.6,45,2
ALAMO (JUGUERAS),11.31,136.71,11000,150,36,23,2
ALAMO (JUGUERAS),464.41,752.14,4600,390,24.33,98,2
ALFREDO MENDIZABAL,13.33,35.28,390,280,100,19,2
ALFREDO MENDIZABAL,6.4,11.15,2400,120,100,22,2
ALFREDO MENDIZABAL,7.75,53.33,24000,11000,56,26.67,0
ALFREDO MENDIZABAL,4.857,36.65,150,15,100,30,2
ALFREDO MENDIZABAL,2.32,30.92,24000,11000,69.1,74,0
ALFREDO MENDIZABAL,17.33,54.77,2100,750,35.6,120.31,2
ALFREDO MENDIZABAL,7.5,38.96,24000,1500,44,237.1,0
ALFREDO MENDIZABAL,4.8,114.04,24000,1500,52,444.4,0
ALFREDO MENDIZABAL,5.42,152.32,120,93,75.3,450,2
ALFREDO MENDIZABAL,5.75,37.5,280,210,40,693.33,2
ALFREDO MENDIZABAL,14.5,43.23,24000,4600,46,755,0
ALFREDO MENDIZABAL,18,239.04,1100,460,81.2,785,2
ALFREDO MENDIZABAL,6.8,91.31,2100,1500,63,1570,2
AMACUZAC,3.3,78.69,430,210,101.2,20,2
AMACUZAC,2.69,38.4,460,20,99.9,40,2
AMACUZAC,6.5,20.84,11000,210,93.7,60,2
AMACUZAC,12.8,83.49,15,4,96.5,114,2
AMACUZAC,2.5,29.6,15,7,79.1,320,2
AMACUZAC,4.02,86.62,241960,92080,106.9,853.33,0
AMACUZAC,15.3,158.99,11000,2100,99,1088,2
AMACUZAC,6,104.97,28,7,49.6,2560,2
AMPLIACIÓN UNIÓN ANTORCHISTA,85,121.75,460,20,13,40,2
AMPLIACIÓN UNIÓN ANTORCHISTA,175,355.68,1500,750,10,132.5,2
AMPLIACIÓN UNIÓN ANTORCHISTA,55,154.92,4600,2400,12.8,143.33,2
AMPLIACIÓN UNIÓN ANTORCHISTA,83.3,211.5,24000,4600,10,180,0
AMPLIACIÓN UNIÓN ANTORCHISTA,16,173,24000,4600,19.3,183.6,0
AMPLIACIÓN UNIÓN ANTORCHISTA,30,78.23,24000,11000,43.4,295,0
AMPLIACIÓN UNIÓN ANTORCHISTA,76.67,132.6,2400,2400,24,305,2
AMPLIACIÓN UNIÓN ANTORCHISTA,32,160.5,2100,1500,35.4,560,2
AMPLIACIÓN UNIÓN ANTORCHISTA,32,96.11,11000,4600,58.3,1300,2
AMPLIACIÓN UNIÓN ANTORCHISTA,7,70.56,23,21,40,1335,2
ANTES DE LA DESCARGA MUNICIPAL DE IXTLAN,2.6,24.6,12997,1281,52.6,11,2
ANTES DE LA DESCARGA MUNICIPAL DE IXTLAN,4.4,16.8,1664,364,89.7,17,2
ANTES DE LA DESCARGA MUNICIPAL DE IXTLAN,7.31,11.7,17329,5475,83.7,19.5,0
ANTES DE LA DESCARGA MUNICIPAL DE IXTLAN,4.13,33.33,6867,422,108.5,20.5,2
ANTES DE LA UNION DEL RIO TLANALAPAN P1(12),22,102.42,24000,11000,16.5,18,0
ANTES DE LA UNION DEL RIO TLANALAPAN P1(12),50,75.54,24000,11000,20.4,18.3,0
ANTES DE LA UNION DEL RIO TLANALAPAN P1(12),64,159,24000,280,10,40,0
ANTES DE LA UNION DEL RIO TLANALAPAN P1(12),110,199,70,40,10,42.5,2
ANTES DE LA UNION DEL RIO TLANALAPAN P1(12),8.7,60.19,24000,1500,34.5,54,0
ANTES DE LA UNION DEL RIO TLANALAPAN P1(12),103.333,178.56,2400,2400,55,74,2
ANTES DE LA UNION DEL RIO TLANALAPAN P1(12),28,100.8,2400,1100,50,385,2
ANTES DE LA UNION DEL RIO TLANALAPAN P1(12),6.2,63.62,24000,11000,22.3,432.5,0
ARBOL DE NAVIDAD,7.2,32.16,1200,1200,56,12,2
ARBOL DE NAVIDAD,2.91,17.86,70,70,69.42,12,2
ARBOL DE NAVIDAD,2.85,27.84,280,280,72.9,12,2
ARBOL DE NAVIDAD,2.3,26.92,90,90,67.2,14,2
ARBOL DE NAVIDAD,15.66,43.99,430,430,36.5,16,2
ARBOL DE NAVIDAD,8.28,26.22,30,30,76.2,16,2
ARBOL DE NAVIDAD,7.62,25.17,140,140,53.3,20,2
ARBOL DE NAVIDAD,7.32,48,70,70,60.6,20,2
ARBOL DE NAVIDAD,7.98,38.72,1500,1500,91.4,20,2
ARBOL DE NAVIDAD,5.6,14.4,210,210,76.5,24,2
ARBOL DE NAVIDAD,5.88,49.92,120,75,99.5,36,2
ARBOL DE NAVIDAD,2.43,18.85,2400,2400,83.1,40,2
ARCABUZ,9,34.02,750,3,103.7,61,2
ARCABUZ,10.12,27.32,771,75,88,72,2
ARCABUZ,5.53,31.98,1515,20,112.3,78.18,2
ARCABUZ,3.02,56.77,4,2,98.3,90,2
ARCABUZ,3.71,18.06,2481,146,74.9,104,2
ARCABUZ,5.2,65.31,210,2098,76.4,109,2
ARCABUZ,2.16,86.66,11199,495,74.9,233,2
ARCABUZ,2.69,16.8,12033,908,59.1,294,2
ARCABUZ - 1,13.69,104.01,11000,11000,56.1,32,2
ARCABUZ - 1,3.66,20.51,210,150,57.1,33,2
ARCABUZ - 1,3.55,16.23,430,430,57.3,58,2
ARCABUZ - 1,4.4,29.46,430,230,53.6,62,2
ARCABUZ - 1,10.53,59.46,11000,4600,42.6,85,2
ARCABUZ - 1,13.79,48.09,23,9,87.5,137,2
ARCABUZ - 1,5.91,47.39,11,9,63.2,146,2
"ARCELORMITTAL LAS TRUCHAS, S.A. DE C.V. ( (A) AGUAS ARRIBA)",2.73,33.264,19863,3873,109.4,24,0
"ARCELORMITTAL LAS TRUCHAS, S.A. DE C.V. ( (A) AGUAS ARRIBA)",42,84.45,240,4,61.03,1670,2
"ARCELORMITTAL LAS TRUCHAS, S.A. DE C.V. ((A) AGUAS ABAJO)",5.19,161.03,210,210,37.9,64,2
"ARCELORMITTAL LAS TRUCHAS, S.A. DE C.V. ((A) AGUAS ABAJO)",40,87.8,23,4,28.26,2237.5,2
"ARCELORMITTAL LAZARO CARDENAS, S.A. DE C.V. II",2.97,28.512,7701,1529,117.9,23.5,2
"ARCELORMITTAL LAZARO CARDENAS, S.A. DE C.V. III",3,34,738,75,119.6,25.3,2
"ARCELORMITTAL LAZARO CARDENAS, S.A. DE C.V. III",10,25.83,460,4,47.3,42,2
"ARCELORMITTAL LAZARO CARDENAS, S.A. DE C.V. III",6.91,11.02,1187,86,91.32,42.67,2
"ARCELORMITTAL LAZARO CARDENAS, S.A. DE C.V. III",10.3,48,2400,240,97.7,90,2
ARIZPE,11.68,49.896,4611,3076,85.8,14,2
ARIZPE,4.9,72.36,17329,609,99.2,385,0
